filename,type,accuracy,iou,dice
Y1.jpg,tumor,0.89910888671875,0.5801371602743205,0.7342870921044273
Y10.jpg,tumor,0.77935791015625,0.3591845778861068,0.5285295076604873
Y100.JPG,tumor,0.95953369140625,0.36977186311787075,0.53990284523699
Y101.jpg,tumor,0.9750213623046875,0.6986931713602061,0.8226243363222165
Y102.jpg,tumor,0.9031219482421875,0.27597217470635194,0.43256770041618936
Y103.jpg,tumor,0.9042510986328125,0.7169981509042529,0.8351763809702
Y104.jpg,tumor,0.8452301025390625,0.3713276310896244,0.5415593220314505
Y105.jpg,tumor,0.9394378662109375,0.8384155029923055,0.9121066501297427
Y106.jpg,tumor,0.925567626953125,0.712178428133113,0.8318974429635678
Y107.jpg,tumor,0.910430908203125,0.2650557155377488,0.41904196357463336
Y108.jpg,tumor,0.8881988525390625,0.3284758500595729,0.4945153501173196
Y109.JPG,tumor,0.837554931640625,0.5654339129724876,0.7223989569733444
Y11.jpg,tumor,0.9521636962890625,0.6658851113716295,0.7994370161806702
Y111.JPG,tumor,0.8331756591796875,0.7352912691879328,0.8474557352334313
Y112.JPG,tumor,0.83551025390625,0.4658077304261645,0.6355645706536999
Y113.JPG,tumor,0.88726806640625,0.5515085291082378,0.7109319978061236
Y114.JPG,tumor,0.970733642578125,0.6341091186570011,0.7760915246232069
Y115.JPG,tumor,0.951141357421875,0.7668729523116127,0.8680567001777317
Y116.JPG,tumor,0.890625,0.5236576289207868,0.6873691556145876
Y117.JPG,tumor,0.8314361572265625,0.4125810911411252,0.5841520798020547
Y12.jpg,tumor,0.856781005859375,0.567943288528816,0.724443661556208
Y120.JPG,tumor,0.9542388916015625,0.5826607291956583,0.7363052844391426
Y13.jpg,tumor,0.8603057861328125,0.6489378019786793,0.7870979744638796
Y14.jpg,tumor,0.99151611328125,0.9832454422178695,0.9915519494317446
Y146.JPG,tumor,0.826416015625,0.45916135780165446,0.6293496676637907
Y147.JPG,tumor,0.97259521484375,0.9550618025321523,0.9770144363661091
Y148.JPG,tumor,0.8553619384765625,0.6754656258559298,0.8063019800952116
Y15.jpg,tumor,0.828033447265625,0.35984095427435386,0.5292397660796606
Y153.jpg,tumor,0.9393157958984375,0.8379644719687093,0.9118396843321765
Y154.jpg,tumor,0.9514312744140625,0.7034103615355944,0.8258847984200761
Y155.JPG,tumor,0.9763031005859375,0.8828543411028136,0.9377829413848091
Y156.JPG,tumor,0.8802642822265625,0.2789671965450703,0.4362382355022901
Y157.JPG,tumor,0.9385528564453125,0.3265886287625418,0.492373629137875
Y158.JPG,tumor,0.881866455078125,0.47429890676987846,0.6434229918909201
Y159.JPG,tumor,0.880950927734375,0.5730546131115246,0.7285883253296855
Y16.JPG,tumor,0.900390625,0.6759493670886076,0.806646525677369
Y160.JPG,tumor,0.996124267578125,0.8989255869478711,0.946772841556019
Y161.JPG,tumor,0.8955841064453125,0.41964209990670853,0.5911942170942637
Y162.jpg,tumor,0.8881988525390625,0.3284758500595729,0.4945153501173196
Y163.JPG,tumor,0.88616943359375,0.28619270883169073,0.44502306204102793
Y164.JPG,tumor,0.9596099853515625,0.5818985942189228,0.7356964553096784
Y165.JPG,tumor,0.985870361328125,0.8266566828903033,0.9051035048072852
Y166.JPG,tumor,0.998382568359375,0.9968976820416764,0.9984464311871634
Y167.JPG,tumor,0.9376983642578125,0.8182020570817935,0.9000122443959838
Y168.jpg,tumor,0.906829833984375,0.74882764294529,0.8563767229598335
Y169.jpg,tumor,0.8603057861328125,0.6489378019786793,0.7870979744638796
Y17.jpg,tumor,0.99151611328125,0.9832454422178695,0.9915519494317446
Y170.JPG,tumor,0.9903411865234375,0.8912557979728569,0.9425015895999409
Y18.JPG,tumor,0.8874053955078125,0.3418071536883418,0.509472844509011
Y180.jpg,tumor,0.938873291015625,0.6885398849323588,0.8155447094538376
Y181.jpg,tumor,0.828033447265625,0.35984095427435386,0.5292397660796606
Y182.JPG,tumor,0.9689483642578125,0.3892557022809124,0.5603802116966865
Y183.jpg,tumor,0.9426727294921875,0.6311604162576084,0.7738790249727723
Y184.JPG,tumor,0.959503173828125,0.5914408866995073,0.743277229631038
Y185.jpg,tumor,0.8829803466796875,0.42112016908212563,0.5926594784055205
Y186.jpg,tumor,0.90399169921875,0.2514870330716155,0.40190114068059024
Y187.jpg,tumor,0.9268341064453125,0.19735520589219954,0.3296518943054711
Y188.jpg,tumor,0.9954681396484375,0.9245618491236982,0.9608024283890616
Y19.JPG,tumor,0.975677490234375,0.46545942320590206,0.635240274585006
Y192.JPG,tumor,0.95806884765625,0.497163769441903,0.6641407968630636
Y193.JPG,tumor,0.979583740234375,0.7839147286821705,0.8788701792424509
Y194.jpg,tumor,0.961456298828125,0.49307645996387717,0.6604838709588645
Y195.JPG,tumor,0.935089111328125,0.4843636363636364,0.6526212640809029
Y2.jpg,tumor,0.95660400390625,0.7490292975644194,0.8565085771904313
Y20.jpg,tumor,0.9658050537109375,0.7177581863979848,0.835691766252396
Y21.jpg,tumor,0.9669647216796875,0.9264730854134827,0.9618334067854353
Y22.jpg,tumor,0.8800506591796875,0.5144533662754787,0.6793914923093136
Y23.JPG,tumor,0.97967529296875,0.7028112449799196,0.8254716981023916
Y24.jpg,tumor,0.966033935546875,0.3433628318584071,0.5111989459703294
Y242.JPG,tumor,0.962982177734375,0.4581192763010945,0.62837009802959
Y243.JPG,tumor,0.97216796875,0.7044718081659106,0.8266159695738914
Y244.JPG,tumor,0.9914398193359375,0.9514663898261095,0.9751296714945465
Y245.jpg,tumor,0.9803009033203125,0.8345083963594411,0.909789672273707
Y246.JPG,tumor,0.951324462890625,0.5529081990189209,0.7120938628094576
Y247.JPG,tumor,0.940277099609375,0.4794520547945205,0.6481481481423216
Y248.JPG,tumor,0.8804931640625,0.4312686079442306,0.6026382546899917
Y249.JPG,tumor,0.9103546142578125,0.27896416298478155,0.43623452643281607
Y25.jpg,tumor,0.9433746337890625,0.5871620869952163,0.7398892549187643
Y250.jpg,tumor,0.938385009765625,0.43278550358196377,0.6041176470529007
Y251.JPG,tumor,0.9048614501953125,0.20002566076469078,0.3333689725186211
Y252.jpg,tumor,0.9720611572265625,0.5241683991683992,0.6878090366464142
Y253.JPG,tumor,0.9800262451171875,0.7548689138576778,0.8603137338505995
Y254.jpg,tumor,0.9227142333984375,0.3533767394357207,0.5222148853832448
Y255.JPG,tumor,0.98431396484375,0.8216206836716987,0.9020765860077912
Y256.JPG,tumor,0.9173431396484375,0.6321472225994839,0.7746203453265046
Y257.jpg,tumor,0.97027587890625,0.5216110019646365,0.6856036152245707
Y258.JPG,tumor,0.95623779296875,0.6028800886181114,0.7522460262547318
Y259.JPG,tumor,0.9819183349609375,0.7159635666347076,0.8344740885481985
Y26.jpg,tumor,0.945526123046875,0.4951923076923077,0.6623794212156007
Y27.jpg,tumor,0.9927825927734375,0.921558872305141,0.959178389566245
Y28.jpg,tumor,0.96929931640625,0.6615074024226111,0.7962737950506654
Y29.jpg,tumor,0.977203369140625,0.6905550952775477,0.8169566282673737
Y3.jpg,tumor,0.9267120361328125,0.18177172061328792,0.30762577482618386
Y30.jpg,tumor,0.9862060546875,0.8593433950521239,0.9243514644274112
Y31.jpg,tumor,0.9899749755859375,0.8453389830508474,0.9161882893109301
Y32.jpg,tumor,0.9982757568359375,0.9767967145790555,0.9882621792771552
Y33.jpg,tumor,0.910430908203125,0.2650557155377488,0.41904196357463336
Y34.jpg,tumor,0.828033447265625,0.35984095427435386,0.5292397660796606
Y35.jpg,tumor,0.98486328125,0.6263653483992467,0.7702640110984191
Y36.JPG,tumor,0.8945465087890625,0.6345513193379515,0.776422632717232
Y37.jpg,tumor,0.77935791015625,0.3591845778861068,0.5285295076604873
Y38.jpg,tumor,0.9862060546875,0.8593433950521239,0.9243514644274112
Y39.jpg,tumor,0.97021484375,0.8037007240547064,0.891168599459795
Y4.jpg,tumor,0.9686737060546875,0.5959456799842551,0.7468245159607002
Y40.JPG,tumor,0.914276123046875,0.34061032863849766,0.50814218175006
Y41.jpg,tumor,0.95135498046875,0.668538157621127,0.8013459621086656
Y42.jpg,tumor,0.9514007568359375,0.5669023660592875,0.723596285683211
Y44.JPG,tumor,0.9814605712890625,0.8159369792455688,0.8986401935355081
Y45.JPG,tumor,0.9741668701171875,0.4570237331622835,0.6273387629181744
Y46.jpg,tumor,0.9546356201171875,0.6919490208268573,0.8179312878876971
Y47.JPG,tumor,0.85784912109375,0.6296119592875318,0.77271396506106
Y49.JPG,tumor,0.8824615478515625,0.2860982391102873,0.4449088419655191
Y50.JPG,tumor,0.99700927734375,0.9157351676698194,0.9560143626356371
Y51.jpg,tumor,0.9485015869140625,0.6355291576673866,0.7771541762906757
Y52.jpg,tumor,0.978302001953125,0.5727163461538461,0.7283148643345756
Y53.jpg,tumor,0.9927520751953125,0.8927765237020316,0.9433512224097393
Y54.jpg,tumor,0.9862060546875,0.8593433950521239,0.9243514644274112
Y55.jpg,tumor,0.998199462890625,0.9899872719558761,0.9949684461837158
Y56.jpg,tumor,0.94525146484375,0.6894313165411582,0.8161696895131869
Y58.JPG,tumor,0.9603118896484375,0.7684913217623498,0.86909255623902
Y59.JPG,tumor,0.8927459716796875,0.5537142857142857,0.7127620448665246
Y6.jpg,tumor,0.9783172607421875,0.5730168269230769,0.7285577841312597
Y60.jpg,tumor,0.8837738037109375,0.2828358911590246,0.4409541284371306
Y61.jpg,tumor,0.910369873046875,0.4578680203045685,0.6281337047313995
Y62.jpg,tumor,0.9899749755859375,0.8453389830508474,0.9161882893109301
Y65.JPG,tumor,0.8916473388671875,0.6348349274915149,0.7766348966664256
Y66.JPG,tumor,0.95318603515625,0.668861305990286,0.8015780623412134
Y67.JPG,tumor,0.9496612548828125,0.501209555488358,0.6677409608151098
Y69.jpg,tumor,0.9433746337890625,0.5871620869952163,0.7398892549187643
Y7.jpg,tumor,0.9373016357421875,0.35372758729160114,0.5225978854360102
Y70.jpg,tumor,0.9862060546875,0.8593433950521239,0.9243514644274112
Y71.JPG,tumor,0.91156005859375,0.4661508704061896,0.6358839050091978
Y73.jpg,tumor,0.8795318603515625,0.6743121158368054,0.8054795870579115
Y74.jpg,tumor,0.998199462890625,0.9899872719558761,0.9949684461837158
Y75.JPG,tumor,0.9829864501953125,0.9535996670828132,0.9762488017872484
Y76.jpg,tumor,0.9433135986328125,0.5860262981947849,0.738986861513813
Y77.jpg,tumor,0.98675537109375,0.8159847360610557,0.8986691571223596
Y78.jpg,tumor,0.9694061279296875,0.7477670147188326,0.8556827179093379
Y79.jpg,tumor,0.9514312744140625,0.7034103615355944,0.8258847984200761
Y8.jpg,tumor,0.9835968017578125,0.6103660746647336,0.7580463650515857
Y81.jpg,tumor,0.9377593994140625,0.5797444879456006,0.733972477657771
Y82.jpg,tumor,0.963958740234375,0.5794908314046644,0.733769161398402
Y85.JPG,tumor,0.89013671875,0.7306498073397928,0.8443647053719157
Y86.JPG,tumor,0.9581146240234375,0.6140868831716575,0.7609093284490819
Y89.JPG,tumor,0.953155517578125,0.6231741745427765,0.7678463399820943
Y9.jpg,tumor,0.9398193359375,0.3066104078762307,0.46932185144686056
Y90.jpg,tumor,0.8957366943359375,0.40773164600849443,0.579274675201162
Y91.jpg,tumor,0.964508056640625,0.921577882670263,0.9591886865267235
Y92.jpg,tumor,0.988922119140625,0.7298101972459993,0.8438037865567168
Y92.png,tumor,0.96563720703125,0.7165512901195721,0.834873148549385
Y95.jpg,tumor,0.952972412109375,0.32707423580786027,0.49292530436832965
Y96.jpg,tumor,0.97845458984375,0.6699392239364189,0.8023516237289705
Y97.JPG,tumor,0.9666900634765625,0.6702416918429003,0.802568508629804
Y98.JPG,tumor,0.986968994140625,0.8285140562248996,0.9062156819579813
Y99.JPG,tumor,0.900054931640625,0.217349743099534,0.3570867687440411
1 no.jpeg,normal,0.9813232421875,0.0,0.0
10 no.jpg,normal,0.6740875244140625,0.0,0.0
11 no.jpg,normal,0.9769439697265625,0.0,0.0
12 no.jpg,normal,0.992889404296875,0.0,0.0
13 no.jpg,normal,0.9611053466796875,0.0,0.0
14 no.jpg,normal,0.8499908447265625,0.0,0.0
15 no.jpg,normal,0.7743988037109375,0.0,0.0
17 no.jpg,normal,0.9799652099609375,0.0,0.0
18 no.jpg,normal,0.9716339111328125,0.0,0.0
19 no.jpg,normal,0.969146728515625,0.0,0.0
2 no.jpeg,normal,0.98095703125,0.0,0.0
20 no.jpg,normal,0.7271881103515625,0.0,0.0
21 no.jpg,normal,0.9595184326171875,0.0,0.0
22 no.jpg,normal,0.6944427490234375,0.0,0.0
23 no.jpg,normal,0.8011627197265625,0.0,0.0
24 no.jpg,normal,0.8573150634765625,0.0,0.0
25 no.jpg,normal,0.7840423583984375,0.0,0.0
26 no.jpg,normal,0.9869232177734375,0.0,0.0
27 no.jpg,normal,0.9799652099609375,0.0,0.0
28 no.jpg,normal,0.9500274658203125,0.0,0.0
29 no.jpg,normal,0.94012451171875,0.0,0.0
3 no.jpg,normal,0.9863433837890625,0.0,0.0
30 no.jpg,normal,0.5353546142578125,0.0,0.0
31 no.jpg,normal,0.9347076416015625,0.0,0.0
32 no.jpg,normal,0.9710845947265625,0.0,0.0
33 no.jpg,normal,0.98828125,0.0,0.0
34 no.jpg,normal,0.9444122314453125,0.0,0.0
35 no.jpg,normal,0.9632720947265625,0.0,0.0
36 no.jpg,normal,0.9874267578125,0.0,0.0
37 no.jpg,normal,0.9084320068359375,0.0,0.0
38 no.jpg,normal,0.9853363037109375,0.0,0.0
39 no.jpg,normal,0.95538330078125,0.0,0.0
4 no.jpg,normal,0.98724365234375,0.0,0.0
40 no.jpg,normal,0.9501953125,0.0,0.0
41 no.jpg,normal,0.9501953125,0.0,0.0
42 no.jpg,normal,0.9611053466796875,0.0,0.0
43 no.jpg,normal,0.75103759765625,0.0,0.0
44no.jpg,normal,0.94891357421875,0.0,0.0
45 no.jpg,normal,0.7473297119140625,0.0,0.0
46 no.jpg,normal,0.883087158203125,0.0,0.0
47 no.jpg,normal,0.9795379638671875,0.0,0.0
48 no.jpeg,normal,0.9751739501953125,0.0,0.0
49 no.jpg,normal,0.9889373779296875,0.0,0.0
5 no.jpg,normal,0.9661712646484375,0.0,0.0
50 no.jpg,normal,0.9759368896484375,0.0,0.0
6 no.jpg,normal,0.99383544921875,0.0,0.0
7 no.jpg,normal,0.9759368896484375,0.0,0.0
8 no.jpg,normal,0.9853363037109375,0.0,0.0
9 no.jpg,normal,0.6740875244140625,0.0,0.0
N1.JPG,normal,0.81390380859375,0.0,0.0
N11.jpg,normal,0.9755096435546875,0.0,0.0
N15.jpg,normal,0.8882904052734375,0.0,0.0
N16.jpg,normal,0.94091796875,0.0,0.0
N17.jpg,normal,0.940521240234375,0.0,0.0
N19.JPG,normal,0.9195556640625,0.0,0.0
N2.JPG,normal,0.587371826171875,0.0,0.0
N20.JPG,normal,0.993316650390625,0.0,0.0
N21.jpg,normal,0.939208984375,0.0,0.0
N22.JPG,normal,0.987274169921875,0.0,0.0
N26.JPG,normal,0.791351318359375,0.0,0.0
N3.jpg,normal,0.985443115234375,0.0,0.0
N5.jpg,normal,0.98724365234375,0.0,0.0
N6.jpg,normal,0.955322265625,0.0,0.0
no 1.jpg,normal,0.9889373779296875,0.0,0.0
no 10.jpg,normal,0.791015625,0.0,0.0
no 100.jpg,normal,0.9627685546875,0.0,0.0
no 2.jpg,normal,0.98651123046875,0.0,0.0
no 3.jpg,normal,0.9917755126953125,0.0,0.0
no 4.jpg,normal,0.985443115234375,0.0,0.0
no 5.jpeg,normal,0.9613037109375,0.0,0.0
no 6.jpg,normal,0.953521728515625,0.0,0.0
no 7.jpeg,normal,0.955078125,0.0,0.0
no 8.jpg,normal,0.9605712890625,0.0,0.0
no 89.jpg,normal,0.9921875,0.0,0.0
no 9.png,normal,0.8753204345703125,0.0,0.0
no 90.jpg,normal,0.9916839599609375,0.0,0.0
no 91.jpeg,normal,0.7451019287109375,0.0,0.0
no 92.jpg,normal,0.9669647216796875,0.0,0.0
no 923.jpg,normal,0.9538726806640625,0.0,0.0
no 94.jpg,normal,0.9813232421875,0.0,0.0
no 95.jpg,normal,0.944183349609375,0.0,0.0
no 96.jpg,normal,0.957000732421875,0.0,0.0
no 97.jpg,normal,0.9545135498046875,0.0,0.0
no 98.jpg,normal,0.9136505126953125,0.0,0.0
no 99.jpg,normal,0.9509429931640625,0.0,0.0
no.jpg,normal,0.9576263427734375,0.0,0.0
No11.jpg,normal,0.955078125,0.0,0.0
No12.jpg,normal,0.99102783203125,0.0,0.0
No13.jpg,normal,0.875579833984375,0.0,0.0
No14.jpg,normal,0.9687042236328125,0.0,0.0
No15.jpg,normal,0.9821624755859375,0.0,0.0
No16.jpg,normal,0.765625,0.0,0.0
No17.jpg,normal,0.9821624755859375,0.0,0.0
No18.jpg,normal,0.9921875,0.0,0.0
No19.jpg,normal,0.9595947265625,0.0,0.0
No20.jpg,normal,0.9514617919921875,0.0,0.0
No21.jpg,normal,0.9510650634765625,0.0,0.0
No22.jpg,normal,0.985565185546875,0.0,0.0
